328.5181725	14	1.373778056
321.4113329	14	1.018291716
113.4587774	31	1.481659414
790.8893913	29	1.058481817
856.773527	14	1.343661536
358.6613671	2	1.118545747
754.4779365	38	1.367596586
386.5116495	19	1.002106533
620.239286	0	0.730455063
186.65664	14	1.356326983
396.9131244	21	0.695818445
689.7652847	21	0.835936766
585.9413963	17	1.452048712
9.367176344	13	0.716078635
3.746787158	18	1.001426826
544.4271863	21	1.354378064
479.198495	4	0.630860351
73.74573186	9	0.862095884
204.02734	12	1.214054215
829.278663	3	0.605168347
571.2134991	25	1.439917443
606.7449842	22	0.765343882
365.1897318	48	1.341468336
928.5655849	3	0.614244014
229.2269576	39	0.916384118
99.44035362	22	1.072669576
118.9432861	44	1.443342099
249.8203842	37	0.867833937
706.6359659	49	0.704711937
168.2052506	33	1.105817715
285.9576949	8	0.879964612
851.6088297	41	0.955343511
336.6095052	48	1.369201619
841.6759893	11	0.913447631
886.2129244	21	0.824654458
825.8627245	45	1.353335118
591.9980631	24	1.23303525
649.3291155	8	1.333418438
436.9259211	37	0.842483299
73.72097577	49	1.419154649
553.5698678	42	0.780601214
437.5408225	5	1.336366291
673.8960512	35	0.876160566
258.761939	19	1.023109996
361.1616909	46	1.045886986
396.1356303	22	0.92605039
330.6079382	23	0.603273667
452.8525334	39	0.577540065
938.7083687	40	1.499769216
891.8836069	14	0.633527081
168.1034584	41	0.674571888
688.4034355	9	1.13807488
640.610478	48	1.0527099
793.806752	10	1.024263668
733.8133783	44	0.926845507
702.0328601	15	0.528139766
618.0263473	7	0.957723846
264.8224262	19	1.259849183
87.02217421	18	1.498245711
883.5020025	4	0.5811569
629.2997731	12	1.21644952
214.5380334	25	0.756035384
834.1339725	45	1.383608073
56.98941341	10	1.344438984
925.4926084	37	0.552774481
713.8265404	14	1.289070912
516.1179791	45	1.314284183
200.6735863	27	1.180891625
633.4373556	40	1.414375676
723.0821511	15	0.78740147
758.7208267	10	0.514848996
47.25146081	33	1.284210118
199.3524944	15	0.668673906
236.3290925	13	0.676702429
691.359523	23	1.01006246
741.582519	24	0.53284907
827.7946908	45	1.32030742
662.9060376	21	1.34881274
173.7616776	38	1.200201766
10.09877831	46	0.660423558
510.1760911	2	0.811849161
161.5680245	17	0.953037848
67.97077676	17	1.08303919
658.3184451	10	0.696377116
748.5406981	20	1.143380733
289.3726732	45	1.076226779
249.6372024	17	0.567206882
733.067581	2	0.778759078
273.891746	27	1.443845131
889.4362256	4	1.122226334
60.96607952	7	1.200287627
146.8814779	5	0.793176899
402.875448	45	0.936679049
837.5957553	40	0.696335873
555.8312804	43	0.556324002
919.1122155	5	1.231401451
407.0613031	10	0.9189912
390.3202551	6	0.62861434
84.82948732	8	1.095473709
439.9906281	16	0.581570164
280.3416299	41	0.90278871
68.63640381	0	0.921192669
744.2269455	32	0.882130822
47.67871758	32	1.212964069
195.8762172	13	1.361715684
452.2157025	27	0.513805962
80.23527888	8	0.869528251
138.3303652	46	1.189787538
84.30309352	4	0.632823067
749.2777514	23	0.853186128
181.7744334	6	0.858081866
47.37525105	30	1.038484613
297.0191744	40	1.272083961
452.8247284	30	1.220765529
843.8416592	2	1.157190874
848.2708389	46	0.771139216
80.280538	0	0.847067279
382.8955597	14	0.929458292
654.5500365	9	1.036179709
71.13774185	36	1.148918866
598.8305703	31	0.692755812
376.6685655	29	1.3358423
290.0223829	44	0.871437909
656.7223554	17	1.07645859
496.6799814	25	0.752698896
352.5664146	14	1.176869955
558.0520883	36	1.273542783
873.175259	5	0.856938981
606.1012727	12	0.991932968
406.4944593	13	1.028467981
780.160334	15	0.65406294
677.5840996	32	0.966306083
661.8564315	3	0.704818796
110.7578794	28	0.887050503
305.3729692	13	0.823759317
506.5097183	14	1.126636883
511.3730739	25	0.83552856
880.2300441	40	0.967872298
561.1363407	13	0.786839443
130.0209421	2	0.706354893
446.6859189	21	0.953120422
396.4625169	28	0.623576882
758.6094116	15	1.225143008
794.6569165	18	1.070480416
674.0648503	24	0.72729622
645.4809633	1	0.959327101
384.4919218	14	1.108117805
589.5341329	22	0.6291821
959.6854017	35	0.7078068
412.9975075	38	1.164387718
316.3285678	18	0.699885674
258.9513859	37	0.969500748
751.9817426	48	1.338983446
551.3134475	4	1.270183557
372.5601687	45	1.080888094
100.2342747	13	1.196907806
304.8019119	20	0.617028404
286.4751251	46	0.616900023
221.23848	36	0.840165854
437.8647163	36	1.341134211
504.6302987	45	1.173775562
100.1196859	30	1.29823543
944.4094457	6	0.819460738
622.6462364	27	1.320935672
48.85439607	36	1.073558177
22.53883807	39	0.727994163
642.0478388	18	1.260083685
682.093489	4	1.122671958
820.5753674	23	1.325259145
120.1408891	16	0.798468311
624.9627426	11	1.491940832
79.5310133	1	1.355782813
579.353694	36	0.597944482
406.6386271	46	1.492971516
279.994403	33	0.746300535
541.217715	31	1.246284056
552.6587477	15	0.638496677
705.1037127	45	0.606422287
108.7835125	7	1.470088696
491.0236391	8	1.05270175
370.465658	10	0.718717444
247.5247459	5	1.222165017
37.45954166	14	1.283241157
705.1511047	5	0.972966854
440.5880109	33	1.270999832
581.4610764	7	1.335731787
861.4045996	20	1.053355755
295.7231892	10	1.434169872
522.2223763	17	1.034268252
304.7168656	6	1.149414852
257.0456982	6	0.533166682
460.9190111	40	0.566109109
502.3396446	46	0.930997821
710.2510239	8	1.475574004
818.8872143	23	0.773405499
577.6157189	40	0.700026388
259.8872403	22	0.575307017
744.1807896	8	1.022878608
814.2379209	44	1.401270537
275.5347759	40	0.91640509
335.6154471	27	0.940233007
947.6419775	40	0.607893577
319.5874675	36	0.542353696
807.0169458	9	1.325199378
251.0843118	31	1.228482468
472.4234054	8	0.891527633
427.9774182	3	0.966820227
796.5876391	46	1.021887742
528.183246	42	0.523340283
765.6478009	33	0.782020948
805.7463446	21	0.885828412
945.2686998	10	1.365315527
171.9018662	28	1.196173511
581.1910122	10	1.266853611
759.5831812	33	0.794268064
334.5979101	31	0.520067926
764.0989934	21	1.47127286
917.4205843	36	0.731894349
789.7359812	34	1.235610735
337.8376254	49	0.630618012
254.4154779	48	1.463377029
878.7103168	49	0.86503335
781.4726589	18	1.169013289
640.156953	39	0.690872891
338.2153823	45	1.023473021
619.9709768	39	1.040266197
248.595917	1	0.908389576
570.514338	24	0.886083146
861.3307342	16	0.718803625
263.790565	43	0.675698915
894.8949973	10	1.020216468
8.108090517	12	0.920975366
905.2450642	20	0.888755631
608.5510972	5	0.843980252
462.995648	33	1.358432451
545.5697216	12	0.753675284
42.31348703	16	0.903560278
744.5585996	41	1.480594159
447.4025041	22	1.449687016
580.4121948	36	1.121938083
795.9695087	6	0.63527227
386.0316424	11	0.792301484
563.2533122	19	1.132138995
234.5062654	33	1.470449338
103.7079648	16	1.277776552
191.682298	32	1.357710514
420.1568997	45	1.330991057
783.6389095	28	1.335822586
353.6094512	2	1.42142584
639.3221268	48	1.355939864
536.7317772	18	0.805418561
351.7636287	32	1.049724952
802.918509	16	0.894031099
678.8274767	28	0.749970658
559.3102338	45	1.153313684
310.3477088	23	1.230747883
951.4898363	34	1.467327177
593.0111387	33	1.300943785
782.5597567	24	0.845640235
696.8188652	24	1.348046904
774.943486	21	1.447010208
409.3591441	0	0.631418676
60.91639393	18	0.923605281
823.9408726	14	1.417311926
11.6238534	16	1.12743284
582.1568699	2	0.933057581
91.30334712	23	0.663035314
392.8867567	35	1.337954007
817.7531917	30	0.974450145
720.2569198	7	0.517368895
113.1497215	10	0.903208791
108.1697958	7	1.004788491
132.2497818	10	1.399651924
317.628469	25	1.426952722
598.1165424	6	1.31073913
423.4930845	49	0.720155575
316.7173623	19	1.247883298
413.8005959	47	1.138922534
602.2846948	5	0.947676618
79.73695626	24	0.803089341
246.3171819	28	1.105085127
307.2701711	14	1.458662096
694.2114648	37	1.474512802
769.4222395	21	1.064922333
898.8203513	14	1.279520616
429.9618296	12	0.847031895
115.846292	42	0.862971808
534.6865275	7	0.779731683
367.4150644	28	1.365872823
304.3840589	14	1.427462974
155.9598466	38	1.015271819
348.1215615	0	0.982468572
489.5564604	37	1.033891972
70.14935277	12	1.042478347
320.0837737	17	0.6983313
241.1114633	6	0.585384164
717.5730109	20	0.516963169
298.563639	28	0.608114446
133.9244829	40	0.649856574
53.13982608	15	0.617917148
352.0032782	22	0.989735601
650.989945	17	0.524557413
123.5908763	49	1.018948955
568.4570931	2	0.89447941
474.7557903	28	0.635383326
409.2669291	12	0.504859893
434.7517961	12	0.826864724
722.6844924	7	1.330961591
252.2736041	4	0.75196033
77.25881148	9	1.191516296
44.90047646	28	1.06779281
807.1274175	11	0.822037718
448.1118885	34	0.509380162
182.138948	44	0.849682067
23.98098266	17	0.910586554
303.6242658	45	1.049446479
665.2968855	22	0.560436779
807.582936	37	0.502031134
593.7154949	31	1.212514541
6.457372548	9	0.7296915
365.1241748	14	0.529233997
690.49922	49	1.458318909
295.3796952	1	1.475222359
763.3506111	20	1.415502042
824.287579	25	1.304848282
910.8885775	46	0.629988423
524.8377447	6	1.217482231
404.5110179	25	1.20664179
172.7624992	7	1.118225561
89.0887003	21	1.06008465
356.5923509	42	1.46526353
548.0041728	25	0.85860982
11.45943481	16	1.397729083
285.5238829	45	1.316896081
736.3536117	6	1.030586502
884.7699835	18	1.358687997
702.266914	45	0.5652225
558.389958	43	1.377188189
579.5408325	3	1.113032772
61.82495664	7	0.844896926
177.9703007	42	0.510009779
742.0096891	31	0.797296499
554.594688	11	0.813232795
75.51268959	24	0.718159707
533.2966793	37	0.967111789
153.2970749	32	1.221891527
640.596184	22	0.993309029
384.6761532	40	0.795003668
548.7099357	15	1.447851898
849.8487864	18	1.389872197
270.9955672	14	0.801612823
382.7064139	34	0.758857205
953.3015124	25	1.110260797
179.1474303	5	0.507397244
912.3504038	8	0.946481428
335.6610154	8	0.777692981
27.99838045	42	1.123738034
654.7212906	39	1.392507238
922.3829454	40	1.450869431
202.4225951	25	1.461214853
177.5962555	7	0.728333514
227.4060098	15	0.952304754
621.6813239	35	0.719063684
569.0189168	9	0.984684177
570.6164062	28	1.074419481
345.9983342	34	1.222227025
702.0329062	31	0.528359201
719.5956957	22	0.87239516
411.271289	3	1.335441052
218.2334868	4	1.437361017
940.333532	18	1.081701529
243.8337885	16	0.84640522
308.6102474	39	1.069271168
17.93835447	33	1.276846932
9.903384129	23	0.803505307
923.6334842	37	0.518233668
132.8223124	45	1.271894749
805.6077016	28	1.27573308
366.079074	28	0.906720836
57.86678972	36	1.10078059
945.3043837	42	0.996663455
817.5711219	29	1.031558942
332.8735518	7	1.462389184
659.2231987	12	0.640039333
677.0882786	5	0.877512393
848.0875723	25	0.991216092
925.9346957	37	1.451588694
753.1460534	4	1.170421383
224.2698828	42	1.412063356
226.9178168	36	1.071999569
342.6329496	13	0.779080619
106.9291053	24	0.777121126
373.4336216	28	0.737357674
605.3551645	27	0.927159522
910.0687408	1	0.919533849
172.2252601	18	1.172210242
30.61291114	13	1.499237322
784.1856464	34	0.96717273
76.91697925	15	0.89121129
616.0514956	15	1.311401973
660.5338587	13	0.988489076
935.942913	1	0.570189821
803.0410818	12	1.443579839
249.0894551	12	0.91720997
464.1954192	2	1.165428143
674.4369436	11	1.497728626
151.6118958	42	1.455194831
433.1884948	25	1.25938752
621.851512	25	1.194850248
34.26155264	43	1.468523152
317.9620467	38	1.215156223
780.9681228	42	1.343324997
63.45364369	23	0.54014938
205.279986	0	1.077194852
47.74866999	37	1.482377578
620.7092946	42	1.256586717
931.4601734	25	0.814841665
32.8935826	15	1.392322609
413.4469203	39	1.239086705
359.4381234	45	1.184219782
291.481469	35	0.870574876
591.447222	9	1.097066176
915.7529531	12	0.639546232
199.3443257	36	1.399032265
183.504767	2	1.471291664
61.94754343	26	1.288799538
69.23636586	22	0.901390804
798.6629522	24	1.241436413
400.508332	45	0.643343951
716.0536167	2	1.048711229
675.4922463	15	0.890275111
417.3751865	35	0.79080036
660.8403955	40	1.174812928
756.2855827	40	1.491102282
352.3691146	24	1.481894471
252.1631647	43	0.673096535
519.6660001	28	0.585647549
211.0167752	2	1.228353638
871.9244572	39	1.433040842
344.1691313	34	1.06984274
873.9779399	31	1.387300309
828.3736667	7	1.160474922
634.3282564	23	0.500741042
408.9550451	31	1.055260396
264.9876858	10	0.783183534
517.3553751	11	1.175350474
601.2422969	46	1.380018415
342.7161075	6	1.488286662
121.126168	6	0.971007984
701.0838906	47	1.028047334
816.5479957	21	1.307292857
800.4442034	44	0.823989786
286.7327249	16	1.080155983
556.9287042	27	0.585499351
18.74018995	0	0.966722611
948.8074065	35	1.147241351
